locationid,study_county,latitude,longitude,ctadi_score,refined_need_percentile,trial_access_disadvantage_percentile,weighted_avg_miles_reduced,weighted_distance_reduction,target_tracts_improved,target_tracts_within_5mi_after,target_tracts_within_10mi_after,modeled_depression_burden_within_5mi_after,modeled_depression_burden_within_10mi_after,critical_deserts_within_5mi_after,critical_deserts_within_10mi_after,optimization_rank
36047152200,"Kings County, NY",40.6439736,-73.9671841,12.931102292365686,2.87603305785124,58.14029363784665,0.0,0.0,0,0,38,0.0,20333.4,0,0,2496
36047105804,"Kings County, NY",40.6458585,-73.8831084,78.08664007085964,85.45454545454545,71.35399673735726,0.0,0.0,0,0,38,0.0,20333.4,0,0,2497
36047074400,"Kings County, NY",40.6223292,-73.9431173,35.96649513359251,28.793388429752063,44.92659053833605,0.0,0.0,0,0,38,0.0,20333.4,0,0,2498
36047053102,"Kings County, NY",40.7002355,-73.9533018,37.06137652342917,93.55371900826445,14.681892332789559,0.0,0.0,0,0,38,0.0,20333.4,0,0,2499
36047078400,"Kings County, NY",40.6342624,-73.9429558,30.846444002507006,17.421487603305785,54.61663947797716,0.0,0.0,0,0,38,0.0,20333.4,0,0,2500
36047074000,"Kings County, NY",40.6273942,-73.9412567,44.90986123200877,41.15702479338843,49.00489396411093,0.0,0.0,0,0,38,0.0,20333.4,0,0,2501
36047052800,"Kings County, NY",40.6308472,-73.9626086,19.080560460055516,7.107438016528926,51.22349102773246,0.0,0.0,0,0,38,0.0,20333.4,0,0,2502
36047093600,"Kings County, NY",40.6487962,-73.9215837,40.637671293416325,28.198347107438014,58.56443719412724,0.0,0.0,0,0,38,0.0,20333.4,0,0,2503
36047113000,"Kings County, NY",40.6621721,-73.8964707,72.25643973886805,77.71900826446281,67.17781402936379,0.0,0.0,0,0,38,0.0,20333.4,0,0,2504
36047068800,"Kings County, NY",40.6172158,-73.9191004,18.930257720250463,6.644628099173554,53.93148450244698,0.0,0.0,0,0,38,0.0,20333.4,0,0,2505
36047055000,"Kings County, NY",40.6087339,-73.9523174,56.123319805645565,91.20661157024793,34.53507340946167,0.0,0.0,0,0,38,0.0,20333.4,0,0,2506
36047065400,"Kings County, NY",40.6129487,-73.9318078,21.155401098663095,10.082644628099173,44.38825448613377,0.0,0.0,0,0,38,0.0,20333.4,0,0,2507
36061009800,"New York County, NY",40.755788,-73.9677745,21.19257307071727,80.03305785123966,5.611745513866231,0.0,0.0,0,0,38,0.0,20333.4,0,0,2508
36061005502,"New York County, NY",40.7262229,-73.993872,9.23562700174887,38.446280991735534,2.2185970636215333,0.0,0.0,0,0,38,0.0,20333.4,0,0,2509
36061008700,"New York County, NY",40.7422439,-73.9969962,17.612807647236615,74.2809917355372,4.176182707993474,0.0,0.0,0,0,38,0.0,20333.4,0,0,2510
36061008601,"New York County, NY",40.7467054,-73.9701026,20.9060666203244,71.63636363636363,6.101141924959217,0.0,0.0,0,0,38,0.0,20333.4,0,0,2511
36061002201,"New York County, NY",40.7191156,-73.9818443,33.65081796602076,99.30578512396694,11.402936378466558,0.0,0.0,0,0,38,0.0,20333.4,0,0,2512
36061026900,"New York County, NY",40.8505567,-73.9309745,38.081221689314724,96.0,15.106035889070146,0.0,0.0,0,0,38,0.0,20333.4,0,0,2513
36061011800,"New York County, NY",40.7652748,-73.9608554,15.96539474272346,68.23140495867769,3.735725938009788,0.0,0.0,0,0,38,0.0,20333.4,0,0,2514
36061005600,"New York County, NY",40.7417922,-73.9872974,3.654116534254058,81.85123966942149,0.1631321370309951,0.0,0.0,0,0,38,0.0,20333.4,0,0,2515
36061023802,"New York County, NY",40.7705618,-73.9420198,31.33746304559251,69.91735537190083,14.045676998368679,0.0,0.0,0,0,38,0.0,20333.4,0,0,2516
36061016500,"New York County, NY",40.7823577,-73.9749988,18.631224808119846,66.08264462809917,5.252854812398042,0.0,0.0,0,0,38,0.0,20333.4,0,0,2517
36061015602,"New York County, NY",40.785182,-73.9463253,21.392858681003823,73.05785123966942,6.2642740619902115,0.0,0.0,0,0,38,0.0,20333.4,0,0,2518
36061002000,"New York County, NY",40.7206299,-73.9750259,30.99407322692237,96.69421487603306,9.934747145187602,0.0,0.0,0,0,38,0.0,20333.4,0,0,2519
36061012602,"New York County, NY",40.7689663,-73.9597087,18.76588214145244,59.30578512396695,5.938009787928221,0.0,0.0,0,0,38,0.0,20333.4,0,0,2520
36061017300,"New York County, NY",40.7877705,-73.9712361,19.24975756331694,71.20661157024793,5.203915171288744,0.0,0.0,0,0,38,0.0,20333.4,0,0,2521
36061020101,"New York County, NY",40.8064355,-73.9602048,27.00995561637314,58.84297520661157,12.39804241435563,0.0,0.0,0,0,38,0.0,20333.4,0,0,2522
36061024200,"New York County, NY",40.8058563,-73.9335113,25.614589764870672,97.6198347107438,6.721044045676998,0.0,0.0,0,0,38,0.0,20333.4,0,0,2523
36061013000,"New York County, NY",40.7727364,-73.9647332,21.28884805007049,47.735537190082646,9.494290375203915,0.0,0.0,0,0,38,0.0,20333.4,0,0,2524
36061009000,"New York County, NY",40.7526586,-73.9700939,15.159193269325375,75.73553719008265,3.034257748776509,0.0,0.0,0,0,38,0.0,20333.4,0,0,2525
36061011401,"New York County, NY",40.7648402,-73.9704939,12.561836587430237,25.322314049586776,6.231647634584013,0.0,0.0,0,0,38,0.0,20333.4,0,0,2526
36061025100,"New York County, NY",40.840326,-73.9399227,18.746301861177855,87.57024793388429,4.01305057096248,0.0,0.0,0,0,38,0.0,20333.4,0,0,2527
36061014200,"New York County, NY",40.7772742,-73.9614257,19.880841694312732,35.735537190082646,11.060358890701469,0.0,0.0,0,0,38,0.0,20333.4,0,0,2528
36061012102,"New York County, NY",40.7603073,-73.99312,16.709673569035047,91.0413223140496,3.066884176182708,0.0,0.0,0,0,38,0.0,20333.4,0,0,2529
36061000600,"New York County, NY",40.7102579,-73.9880558,15.857582768357494,92.85950413223141,2.7079934747145185,0.0,0.0,0,0,38,0.0,20333.4,0,0,2530
36061007600,"New York County, NY",40.7475672,-73.987298,22.76126776835882,54.3801652892562,9.526916802610113,0.0,0.0,0,0,38,0.0,20333.4,0,0,2531
36061007200,"New York County, NY",40.7448656,-73.9808585,15.82943342257102,69.81818181818183,3.588907014681892,0.0,0.0,0,0,38,0.0,20333.4,0,0,2532
36061009100,"New York County, NY",40.7447178,-73.9951959,22.600870502514987,74.90909090909092,6.818923327895596,0.0,0.0,0,0,38,0.0,20333.4,0,0,2533
36061005900,"New York County, NY",40.7312894,-73.9945614,10.02094257234089,68.39669421487604,1.468189233278956,0.0,0.0,0,0,38,0.0,20333.4,0,0,2534
36061016001,"New York County, NY",40.7856349,-73.9553223,15.931377791948938,40.099173553719005,6.329526916802609,0.0,0.0,0,0,38,0.0,20333.4,0,0,2535
36061012601,"New York County, NY",40.7679933,-73.9574068,20.04066080975273,58.4793388429752,6.867862969004894,0.0,0.0,0,0,38,0.0,20333.4,0,0,2536
36061024302,"New York County, NY",40.8313739,-73.936263,31.317038161164678,99.86776859504131,9.820554649265906,0.0,0.0,0,0,38,0.0,20333.4,0,0,2537
36061000900,"New York County, NY",40.6952363,-74.0018345,5.592115571865621,25.223140495867767,1.2398042414355628,0.0,0.0,0,0,38,0.0,20333.4,0,0,2538
36061014900,"New York County, NY",40.7723543,-73.9824832,16.778661013678725,56.39669421487603,4.991843393148451,0.0,0.0,0,0,38,0.0,20333.4,0,0,2539
36061030300,"New York County, NY",40.8692197,-73.918653,19.124656795339778,73.75206611570248,4.959216965742251,0.0,0.0,0,0,38,0.0,20333.4,0,0,2540
36061005501,"New York County, NY",40.7276733,-73.997083,10.98004509386475,61.586776859504134,1.957585644371941,0.0,0.0,0,0,38,0.0,20333.4,0,0,2541
36061021200,"New York County, NY",40.813761,-73.9390011,35.29975679428808,89.65289256198346,13.898858075040781,0.0,0.0,0,0,38,0.0,20333.4,0,0,2542
36061000202,"New York County, NY",40.7056637,-73.9814548,14.025444366177757,95.70247933884298,2.0554649265905383,0.0,0.0,0,0,38,0.0,20333.4,0,0,2543
36061013203,"New York County, NY",40.7708902,-73.9522736,30.97161109876417,78.61157024793388,12.202283849918434,0.0,0.0,0,0,38,0.0,20333.4,0,0,2544
36061008603,"New York County, NY",40.7548017,-73.9634783,19.039676175592437,45.81818181818182,7.911908646003263,0.0,0.0,0,0,38,0.0,20333.4,0,0,2545
36061012700,"New York County, NY",40.762237,-73.9898561,18.737468230212208,82.77685950413223,4.241435562805873,0.0,0.0,0,0,38,0.0,20333.4,0,0,2546
36061016002,"New York County, NY",40.7878787,-73.9536852,26.347241344164082,82.14876033057851,8.450244698205546,0.0,0.0,0,0,38,0.0,20333.4,0,0,2547
36061003601,"New York County, NY",40.7223222,-73.9911397,20.659113484745603,90.84297520661157,4.698205546492659,0.0,0.0,0,0,38,0.0,20333.4,0,0,2548
36061021500,"New York County, NY",40.8135272,-73.9494713,38.40303703627884,93.58677685950413,15.758564437194128,0.0,0.0,0,0,38,0.0,20333.4,0,0,2549
36061001800,"New York County, NY",40.7190464,-73.9908407,28.83610417225134,98.97520661157024,8.401305057096248,0.0,0.0,0,0,38,0.0,20333.4,0,0,2550
36061002202,"New York County, NY",40.7212597,-73.981141,25.43303258205929,68.9586776859504,9.38009787928222,0.0,0.0,0,0,38,0.0,20333.4,0,0,2551
36061006800,"New York County, NY",40.7404366,-73.9840803,3.1514086765268345,76.09917355371901,0.13050570962479607,0.0,0.0,0,0,38,0.0,20333.4,0,0,2552
36061017700,"New York County, NY",40.7903082,-73.969389,25.066253062426814,73.78512396694215,8.515497553017944,0.0,0.0,0,0,38,0.0,20333.4,0,0,2553
36061015700,"New York County, NY",40.7774174,-73.9787895,17.302167437783936,67.96694214876034,4.404567699836868,0.0,0.0,0,0,38,0.0,20333.4,0,0,2554
36061008100,"New York County, NY",40.7398052,-73.9987715,4.918436021975789,67.40495867768595,0.35889070146818924,0.0,0.0,0,0,38,0.0,20333.4,0,0,2555
36061000201,"New York County, NY",40.7098961,-73.9855833,14.753151565173601,81.35537190082644,2.67536704730832,0.0,0.0,0,0,38,0.0,20333.4,0,0,2556
36061017401,"New York County, NY",40.7948875,-73.948576,22.633965365653324,96.3305785123967,5.318107667210441,0.0,0.0,0,0,38,0.0,20333.4,0,0,2557
36061013700,"New York County, NY",40.7652144,-73.9802379,16.980004355366596,53.884297520661164,5.35073409461664,0.0,0.0,0,0,38,0.0,20333.4,0,0,2558
36061011000,"New York County, NY",40.7621475,-73.9631393,16.25033691674263,61.785123966942145,4.274061990212072,0.0,0.0,0,0,38,0.0,20333.4,0,0,2559
36061020800,"New York County, NY",40.8096485,-73.942008,32.00887329283497,89.85123966942149,11.402936378466558,0.0,0.0,0,0,38,0.0,20333.4,0,0,2560
36061018100,"New York County, NY",40.792556,-73.9677459,19.4568225184066,63.404958677685954,5.970636215334421,0.0,0.0,0,0,38,0.0,20333.4,0,0,2561
36061007800,"New York County, NY",40.7463235,-73.9746729,18.475165802935138,76.36363636363637,4.469820554649266,0.0,0.0,0,0,38,0.0,20333.4,0,0,2562
36061001402,"New York County, NY",40.7175134,-73.9858814,30.19572677138573,92.23140495867769,9.885807504078304,0.0,0.0,0,0,38,0.0,20333.4,0,0,2563
36061020000,"New York County, NY",40.8057858,-73.9452337,28.779907365430066,86.64462809917354,9.559543230016313,0.0,0.0,0,0,38,0.0,20333.4,0,0,2564
36061000800,"New York County, NY",40.7101181,-73.9932525,15.264271721335918,88.16528925619835,2.6427406199021206,0.0,0.0,0,0,38,0.0,20333.4,0,0,2565
36061014802,"New York County, NY",40.7810927,-73.9544321,16.86278760346308,71.43801652892562,3.9804241435562804,0.0,0.0,0,0,38,0.0,20333.4,0,0,2566
36061006200,"New York County, NY",40.7329298,-73.9631748,6.644366100616827,75.17355371900827,0.5872756933115824,0.0,0.0,0,0,38,0.0,20333.4,0,0,2567
36061029500,"New York County, NY",40.8675232,-73.9249404,17.31537776973374,77.22314049586777,3.882544861337683,0.0,0.0,0,0,38,0.0,20333.4,0,0,2568
36061030900,"New York County, NY",40.8758478,-73.910373,36.48681495174608,97.85123966942149,13.605220228384992,0.0,0.0,0,0,38,0.0,20333.4,0,0,2569
36061002400,"New York County, NY",40.7232443,-73.9730207,26.688184236998165,98.11570247933884,7.259380097879283,0.0,0.0,0,0,38,0.0,20333.4,0,0,2570
36061006000,"New York County, NY",40.7338155,-73.9755951,3.8348611348290396,50.082644628099175,0.2936378466557912,0.0,0.0,0,0,38,0.0,20333.4,0,0,2571
36061011202,"New York County, NY",40.762604,-73.9721311,6.637788604102146,5.0578512396694215,8.71125611745514,0.0,0.0,0,0,38,0.0,20333.4,0,0,2572
36061010900,"New York County, NY",40.7522505,-73.9897028,18.53199780471906,36.29752066115702,9.461663947797716,0.0,0.0,0,0,38,0.0,20333.4,0,0,2573
36061015601,"New York County, NY",40.7835685,-73.9475024,20.298541644071726,89.88429752066116,4.584013050570963,0.0,0.0,0,0,38,0.0,20333.4,0,0,2574
36061011500,"New York County, NY",40.7571679,-73.9935486,18.410075442884015,80.52892561983471,4.208809135399673,0.0,0.0,0,0,38,0.0,20333.4,0,0,2575
36061012200,"New York County, NY",40.7682812,-73.9679849,11.321008582640468,23.107438016528924,5.5464926590538335,0.0,0.0,0,0,38,0.0,20333.4,0,0,2576
36061020102,"New York County, NY",40.8050511,-73.9566329,32.905147152064195,83.17355371900827,13.017944535073408,0.0,0.0,0,0,38,0.0,20333.4,0,0,2577
36061017402,"New York County, NY",40.7968026,-73.9471624,22.520674502958805,78.9090909090909,6.427406199021207,0.0,0.0,0,0,38,0.0,20333.4,0,0,2578
36061001001,"New York County, NY",40.714369,-73.9775854,11.451633187453988,14.942148760330578,8.776508972267537,0.0,0.0,0,0,38,0.0,20333.4,0,0,2579
36061005000,"New York County, NY",40.7361115,-73.9872138,9.83703650942839,60.52892561983471,1.598694942903752,0.0,0.0,0,0,38,0.0,20333.4,0,0,2580
36061029100,"New York County, NY",40.864311,-73.9239339,18.70976059063064,91.70247933884298,3.8172920065252858,0.0,0.0,0,0,38,0.0,20333.4,0,0,2581
36061010601,"New York County, NY",40.7570025,-73.960385,22.0595062629239,46.247933884297524,10.522022838499185,0.0,0.0,0,0,38,0.0,20333.4,0,0,2582
36061025900,"New York County, NY",40.8232145,-73.9423561,37.66148992090329,92.69421487603306,15.301794453507341,0.0,0.0,0,0,38,0.0,20333.4,0,0,2583
36061023400,"New York County, NY",40.8237307,-73.9386704,38.5574343615231,98.84297520661157,15.040783034257748,0.0,0.0,0,0,38,0.0,20333.4,0,0,2584
36061003400,"New York County, NY",40.7290092,-73.9814618,14.649192579963119,86.54545454545455,2.4796084828711256,0.0,0.0,0,0,38,0.0,20333.4,0,0,2585
36061015801,"New York County, NY",40.7842784,-73.9521037,15.199587587280101,56.19834710743802,4.1109298531810765,0.0,0.0,0,0,38,0.0,20333.4,0,0,2586
36061012000,"New York County, NY",40.7669264,-73.9647673,13.949376029419907,56.26446280991736,3.4584013050570963,0.0,0.0,0,0,38,0.0,20333.4,0,0,2587
36061013602,"New York County, NY",40.7718694,-73.9485449,23.801587729497935,47.70247933884298,11.876019575856443,0.0,0.0,0,0,38,0.0,20333.4,0,0,2588
36061008000,"New York County, NY",40.7492588,-73.977652,19.59618213254825,63.96694214876033,6.00326264274062,0.0,0.0,0,0,38,0.0,20333.4,0,0,2589
36061017000,"New York County, NY",40.7909025,-73.9421468,18.960999491204895,99.27272727272727,3.6215334420880914,0.0,0.0,0,0,38,0.0,20333.4,0,0,2590
36061009400,"New York County, NY",40.7552279,-73.9777463,17.446930960583746,37.6198347107438,8.091353996737357,0.0,0.0,0,0,38,0.0,20333.4,0,0,2591
36061015401,"New York County, NY",40.7804088,-73.949814,16.18517878812079,80.69421487603306,3.2463295269168024,0.0,0.0,0,0,38,0.0,20333.4,0,0,2592
36061013400,"New York County, NY",40.7717015,-73.9561657,28.149091425206954,73.81818181818181,10.734094616639478,0.0,0.0,0,0,38,0.0,20333.4,0,0,2593
36061007400,"New York County, NY",40.7462136,-73.9840829,20.58198964539962,73.35537190082646,5.774877650897227,0.0,0.0,0,0,38,0.0,20333.4,0,0,2594
36061010100,"New York County, NY",40.7497314,-73.9915412,25.550295538259547,54.743801652892564,11.924959216965743,0.0,0.0,0,0,38,0.0,20333.4,0,0,2595
36061011900,"New York County, NY",40.7573151,-73.9860247,23.042541193408766,87.96694214876032,6.035889070146819,0.0,0.0,0,0,38,0.0,20333.4,0,0,2596
36061003200,"New York County, NY",40.7255579,-73.9837166,20.3860388202818,89.38842975206612,4.64926590538336,0.0,0.0,0,0,38,0.0,20333.4,0,0,2597
36061014700,"New York County, NY",40.7713286,-73.9888036,16.757820824967673,32.72727272727273,8.580750407830342,0.0,0.0,0,0,38,0.0,20333.4,0,0,2598
36061010400,"New York County, NY",40.7607791,-73.9776729,8.787000864709512,8.231404958677686,9.38009787928222,0.0,0.0,0,0,38,0.0,20333.4,0,0,2599
36061023501,"New York County, NY",40.8289967,-73.9418352,32.21483236353972,92.19834710743801,11.256117455138662,0.0,0.0,0,0,38,0.0,20333.4,0,0,2600
36061011203,"New York County, NY",40.7612444,-73.9689142,11.412952457685225,19.570247933884296,6.6557911908646,0.0,0.0,0,0,38,0.0,20333.4,0,0,2601
36061014402,"New York County, NY",40.7762431,-73.9453169,24.35273483862751,67.07438016528926,8.841761827079935,0.0,0.0,0,0,38,0.0,20333.4,0,0,2602
36061014500,"New York County, NY",40.7698209,-73.9842729,20.089079391090852,70.28099173553719,5.742251223491028,0.0,0.0,0,0,38,0.0,20333.4,0,0,2603
36061010803,"New York County, NY",40.7600939,-73.9661805,17.566635491338133,47.768595041322314,6.460032626427406,0.0,0.0,0,0,38,0.0,20333.4,0,0,2604
36061016600,"New York County, NY",40.7893731,-73.9483928,21.916137810243864,99.47107438016529,4.828711256117455,0.0,0.0,0,0,38,0.0,20333.4,0,0,2605
36061006600,"New York County, NY",40.7400705,-73.9792317,2.80866245658076,80.59504132231406,0.09787928221859706,0.0,0.0,0,0,38,0.0,20333.4,0,0,2606
36061015501,"New York County, NY",40.7766512,-73.9849195,13.126058895751576,50.77685950413223,3.3931484502446985,0.0,0.0,0,0,38,0.0,20333.4,0,0,2607
36061008400,"New York County, NY",40.7519695,-73.9840942,18.42891561934062,30.842975206611573,11.01141924959217,0.0,0.0,0,0,38,0.0,20333.4,0,0,2608
36061021000,"New York County, NY",40.813496,-73.9351482,36.72561200163392,98.54545454545455,13.686786296900488,0.0,0.0,0,0,38,0.0,20333.4,0,0,2609
36061006100,"New York County, NY",40.7337079,-73.9923266,8.15314566661968,56.59504132231405,1.1745513866231647,0.0,0.0,0,0,38,0.0,20333.4,0,0,2610
36061020701,"New York County, NY",40.8089775,-73.95846,32.142349852049826,71.96694214876032,14.355628058727568,0.0,0.0,0,0,38,0.0,20333.4,0,0,2611
36061025300,"New York County, NY",40.8428948,-73.9383791,24.535120668110675,91.33884297520662,6.5905383360522025,0.0,0.0,0,0,38,0.0,20333.4,0,0,2612
36061022400,"New York County, NY",40.8111222,-73.9469598,37.06174029644289,100.0,13.735725938009788,0.0,0.0,0,0,38,0.0,20333.4,0,0,2613
36061021800,"New York County, NY",40.8032221,-73.9525241,35.70478318762102,95.76859504132231,13.3115823817292,0.0,0.0,0,0,38,0.0,20333.4,0,0,2614
36061016200,"New York County, NY",40.788038,-73.9405522,24.068982603842098,98.64462809917356,5.872756933115824,0.0,0.0,0,0,38,0.0,20333.4,0,0,2615
36061001200,"New York County, NY",40.7159065,-73.9820936,24.52261090902924,66.18181818181819,9.086460032626427,0.0,0.0,0,0,38,0.0,20333.4,0,0,2616
36061005200,"New York County, NY",40.7374356,-73.9904555,7.349513079795,54.280991735537185,0.9951060358890701,0.0,0.0,0,0,38,0.0,20333.4,0,0,2617
36061016900,"New York County, NY",40.7851959,-73.9731196,15.928940393503241,62.214876033057855,4.078303425774878,0.0,0.0,0,0,38,0.0,20333.4,0,0,2618
36061015101,"New York County, NY",40.7738397,-73.9869713,22.05888286597023,95.60330578512396,5.089722675367047,0.0,0.0,0,0,38,0.0,20333.4,0,0,2619
36061021600,"New York County, NY",40.8006768,-73.954388,33.73839693619335,91.5702479338843,12.430668841761827,0.0,0.0,0,0,38,0.0,20333.4,0,0,2620
36061007001,"New York County, NY",40.7427062,-73.9758221,1.93179092023929,57.190082644628106,0.06525285481239804,0.0,0.0,0,0,38,0.0,20333.4,0,0,2621
36061019600,"New York County, NY",40.8028054,-73.9385762,18.441830575107495,97.42148760330579,3.4910277324632957,0.0,0.0,0,0,38,0.0,20333.4,0,0,2622
36061023000,"New York County, NY",40.8184725,-73.9413895,41.785045773432394,99.93388429752066,17.471451876019575,0.0,0.0,0,0,38,0.0,20333.4,0,0,2623
36061007002,"New York County, NY",40.7436753,-73.9781284,1.540749701824043,72.7603305785124,0.03262642740619902,0.0,0.0,0,0,38,0.0,20333.4,0,0,2624
36061014601,"New York County, NY",40.7771916,-73.9521608,21.357916507047438,82.97520661157026,5.497553017944535,0.0,0.0,0,0,38,0.0,20333.4,0,0,2625
36061023600,"New York County, NY",40.8249736,-73.9354598,37.12238227571732,94.28099173553719,14.616639477977161,0.0,0.0,0,0,38,0.0,20333.4,0,0,2626
36061003800,"New York County, NY",40.727367,-73.9884655,15.031010238521237,92.3305785123967,2.4469820554649266,0.0,0.0,0,0,38,0.0,20333.4,0,0,2627
36061019400,"New York County, NY",40.8004651,-73.9351859,18.240599035401527,99.00826446280992,3.360522022838499,0.0,0.0,0,0,38,0.0,20333.4,0,0,2628
36061018500,"New York County, NY",40.7944999,-73.9663637,15.837165008457255,55.30578512396694,4.535073409461663,0.0,0.0,0,0,38,0.0,20333.4,0,0,2629
36061018000,"New York County, NY",40.7944017,-73.939595,23.752211565059035,98.80991735537191,5.709624796084829,0.0,0.0,0,0,38,0.0,20333.4,0,0,2630
36061024301,"New York County, NY",40.8359721,-73.9387601,20.20941153694878,90.7107438016529,4.502446982055465,0.0,0.0,0,0,38,0.0,20333.4,0,0,2631
36061028300,"New York County, NY",40.8589101,-73.9287249,31.855984831201575,93.68595041322314,10.831973898858074,0.0,0.0,0,0,38,0.0,20333.4,0,0,2632
36061015301,"New York County, NY",40.7742589,-73.9792408,16.277890923632675,56.99173553719008,4.64926590538336,0.0,0.0,0,0,38,0.0,20333.4,0,0,2633
36061017800,"New York County, NY",40.7935107,-73.9326073,31.8882514837646,98.94214876033058,10.277324632952691,0.0,0.0,0,0,38,0.0,20333.4,0,0,2634
36061013800,"New York County, NY",40.7749214,-73.9538152,25.241454623444778,71.14049586776859,8.955954323001631,0.0,0.0,0,0,38,0.0,20333.4,0,0,2635
36061016400,"New York County, NY",40.7877141,-73.9444745,22.450787457044505,99.6694214876033,5.057096247960848,0.0,0.0,0,0,38,0.0,20333.4,0,0,2636
36061013601,"New York County, NY",40.7720164,-73.9462409,13.205767644653323,14.446280991735538,12.071778140293638,0.0,0.0,0,0,38,0.0,20333.4,0,0,2637
36061014401,"New York County, NY",40.7752485,-73.9475522,21.679822309565353,53.35537190082644,8.809135399673735,0.0,0.0,0,0,38,0.0,20333.4,0,0,2638
36061018200,"New York County, NY",40.7983211,-73.9418511,23.59672236801441,99.80165289256199,5.579119086460032,0.0,0.0,0,0,38,0.0,20333.4,0,0,2639
36061013300,"New York County, NY",40.7647381,-73.9880352,16.588986640989603,80.33057851239668,3.4257748776508974,0.0,0.0,0,0,38,0.0,20333.4,0,0,2640
36061012400,"New York County, NY",40.7660559,-73.9529175,27.62527584191398,74.61157024793388,10.228384991843393,0.0,0.0,0,0,38,0.0,20333.4,0,0,2641
36061010801,"New York County, NY",40.7579788,-73.9661732,23.211249066731327,58.97520661157025,9.135399673735726,0.0,0.0,0,0,38,0.0,20333.4,0,0,2642
36061005400,"New York County, NY",40.7388112,-73.993678,5.802440517922612,64.49586776859503,0.5220228384991843,0.0,0.0,0,0,38,0.0,20333.4,0,0,2643
36061004002,"New York County, NY",40.7312436,-73.9872095,12.815397962042068,81.1900826446281,2.0228384991843393,0.0,0.0,0,0,38,0.0,20333.4,0,0,2644
36061001401,"New York County, NY",40.7151603,-73.9873313,18.984278811809077,51.1404958677686,7.047308319738989,0.0,0.0,0,0,38,0.0,20333.4,0,0,2645
36061015402,"New York County, NY",40.781504,-73.9475449,15.588717159499442,60.06611570247934,4.045676998368679,0.0,0.0,0,0,38,0.0,20333.4,0,0,2646
36061009200,"New York County, NY",40.7536476,-73.9747422,11.832079805373551,29.190082644628102,4.7960848287112565,0.0,0.0,0,0,38,0.0,20333.4,0,0,2647
36061019702,"New York County, NY",40.802189,-73.9579879,23.80666242445022,50.64462809917355,11.190864600326265,0.0,0.0,0,0,38,0.0,20333.4,0,0,2648
36061003002,"New York County, NY",40.7229641,-73.9858661,22.514327921982144,89.28925619834712,5.67699836867863,0.0,0.0,0,0,38,0.0,20333.4,0,0,2649
36061005800,"New York County, NY",40.7431498,-73.9905172,24.76679414437566,65.85123966942149,9.31484502446982,0.0,0.0,0,0,38,0.0,20333.4,0,0,2650
36061002500,"New York County, NY",40.7089899,-73.9962356,15.421700929471436,93.45454545454545,2.5448613376835234,0.0,0.0,0,0,38,0.0,20333.4,0,0,2651
36061016800,"New York County, NY",40.7910751,-73.9513565,24.494776339503282,97.81818181818181,6.133768352365416,0.0,0.0,0,0,38,0.0,20333.4,0,0,2652
36061023502,"New York County, NY",40.8278881,-73.9389277,33.66365214899878,92.13223140495867,12.30016313213703,0.0,0.0,0,0,38,0.0,20333.4,0,0,2653
36061024900,"New York County, NY",40.8391286,-73.9364494,17.22413295945802,54.77685950413223,5.415986949429037,0.0,0.0,0,0,38,0.0,20333.4,0,0,2654
36061022102,"New York County, NY",40.8186544,-73.9461862,33.00725557966213,59.20661157024794,18.40130505709625,0.0,0.0,0,0,38,0.0,20333.4,0,0,2655
36061021400,"New York County, NY",40.8177873,-73.9362053,38.500187478062074,89.25619834710744,16.6068515497553,0.0,0.0,0,0,38,0.0,20333.4,0,0,2656
36061025700,"New York County, NY",40.8084355,-73.9540741,34.36506991918102,78.34710743801652,15.073409461663948,0.0,0.0,0,0,38,0.0,20333.4,0,0,2657
36061018400,"New York County, NY",40.7996841,-73.9450687,27.41065522860058,98.41322314049586,7.6345840130505715,0.0,0.0,0,0,38,0.0,20333.4,0,0,2658
36061004800,"New York County, NY",40.7338561,-73.9837298,11.264419302456878,70.7107438016529,1.794453507340946,0.0,0.0,0,0,38,0.0,20333.4,0,0,2659
36061029300,"New York County, NY",40.8659258,-73.92012,17.854626824102155,99.70247933884298,3.197389885807504,0.0,0.0,0,0,38,0.0,20333.4,0,0,2660
36061011300,"New York County, NY",40.7547752,-73.9878702,18.756913977431807,48.79338842975206,7.210440456769984,0.0,0.0,0,0,38,0.0,20333.4,0,0,2661
36061009500,"New York County, NY",40.7472363,-73.9933578,25.83600114463156,63.93388429752066,10.440456769983687,0.0,0.0,0,0,38,0.0,20333.4,0,0,2662
36061010802,"New York County, NY",40.7591222,-73.9638752,21.24266918956081,60.396694214876035,7.471451876019576,0.0,0.0,0,0,38,0.0,20333.4,0,0,2663
36061015001,"New York County, NY",40.7801987,-73.9592834,14.650885877164411,26.743801652892564,8.02610114192496,0.0,0.0,0,0,38,0.0,20333.4,0,0,2664
36061026100,"New York County, NY",40.8457845,-73.9344552,34.035702989160896,99.73553719008265,11.615008156606851,0.0,0.0,0,0,38,0.0,20333.4,0,0,2665
36061006300,"New York County, NY",40.7344214,-73.9968603,7.254314523559026,67.20661157024793,0.7830342577487764,0.0,0.0,0,0,38,0.0,20333.4,0,0,2666
36061014602,"New York County, NY",40.7788147,-73.950975,17.614001732778387,74.87603305785125,4.143556280587276,0.0,0.0,0,0,38,0.0,20333.4,0,0,2667
